part_type	order_year	order_quarter	num_orders	price_stddev
PROMO PLATED BRASS	1996	4	583	87330.6543
PROMO PLATED BRASS	1997	1	590	84419.4068
PROMO PLATED BRASS	1997	2	612	80971.1945
PROMO PLATED BRASS	1997	3	603	80751.192
PROMO PLATED BRASS	1997	4	605	84725.4394
PROMO PLATED BRASS	1998	1	611	83564.9102
PROMO PLATED BRASS	1998	2	571	79482.7312
PROMO PLATED BRASS	1998	3	215	83463.7953
PROMO PLATED COPPER	1992	1	619	82949.8341
PROMO PLATED COPPER	1992	2	608	88370.9807
PROMO PLATED COPPER	1992	3	622	84521.2739
PROMO PLATED COPPER	1992	4	622	77594.4138
PROMO PLATED COPPER	1993	1	579	78955.9836
PROMO PLATED COPPER	1993	2	603	85044.1424
PROMO PLATED COPPER	1993	3	580	82729.9064
PROMO PLATED COPPER	1993	4	595	81946.2759
PROMO PLATED COPPER	1994	1	588	83328.6877
PROMO PLATED COPPER	1994	2	613	84250.964
PROMO PLATED COPPER	1994	3	633	82742.1917
PROMO PLATED COPPER	1994	4	593	82350.404
PROMO PLATED COPPER	1995	1	608	81092.0043
PROMO PLATED COPPER	1995	2	611	81564.8423
PROMO PLATED COPPER	1995	3	606	84186.7433
PROMO PLATED COPPER	1995	4	629	81419.9993
PROMO PLATED COPPER	1996	1	595	84923.1572
PROMO PLATED COPPER	1996	2	617	84027.9582
PROMO PLATED COPPER	1996	3	624	84168.1993
PROMO PLATED COPPER	1996	4	621	82987.3134
PROMO PLATED COPPER	1997	1	659	83168.7645
PROMO PLATED COPPER	1997	2	606	89005.9505
PROMO PLATED COPPER	1997	3	621	85050.9976
PROMO PLATED COPPER	1997	4	585	86231.9985
PROMO PLATED COPPER	1998	1	609	84305.468
PROMO PLATED COPPER	1998	2	597	84503.7542
PROMO PLATED COPPER	1998	3	210	78588.6235
PROMO PLATED NICKEL	1992	1	616	82533.9766
PROMO PLATED NICKEL	1992	2	622	80205.5409
PROMO PLATED NICKEL	1992	3	611	82196.1742
PROMO PLATED NICKEL	1992	4	583	83274.8209
PROMO PLATED NICKEL	1993	1	539	81734.2255
PROMO PLATED NICKEL	1993	2	549	81545.2081
PROMO PLATED NICKEL	1993	3	560	83071.6161
PROMO PLATED NICKEL	1993	4	565	78981.3876
PROMO PLATED NICKEL	1994	1	617	86501.6029
PROMO PLATED NICKEL	1994	2	598	82250.1717
PROMO PLATED NICKEL	1994	3	621	81230.7233
PROMO PLATED NICKEL	1994	4	615	82542.8811
PROMO PLATED NICKEL	1995	1	568	86645.174
PROMO PLATED NICKEL	1995	2	628	83098.8686
PROMO PLATED NICKEL	1995	3	622	81378.3552
PROMO PLATED NICKEL	1995	4	670	85180.7866
PROMO PLATED NICKEL	1996	1	622	84302.4967
PROMO PLATED NICKEL	1996	2	567	81148.4006
PROMO PLATED NICKEL	1996	3	672	82595.2619
PROMO PLATED NICKEL	1996	4	602	82386.2628
PROMO PLATED NICKEL	1997	1	610	83125.0962
PROMO PLATED NICKEL	1997	2	605	84970.5717
PROMO PLATED NICKEL	1997	3	629	84504.8432
PROMO PLATED NICKEL	1997	4	571	82521.8006
PROMO PLATED NICKEL	1998	1	601	83718.2667
PROMO PLATED NICKEL	1998	2	604	83327.0087
PROMO PLATED NICKEL	1998	3	230	88478.2229
PROMO PLATED STEEL	1992	1	601	77514.1599
PROMO PLATED STEEL	1992	2	584	85644.5897
PROMO PLATED STEEL	1992	3	548	84633.0701
PROMO PLATED STEEL	1992	4	637	82957.4113
PROMO PLATED STEEL	1993	1	638	82993.612
PROMO PLATED STEEL	1993	2	585	79615.7239
PROMO PLATED STEEL	1993	3	569	86004.4789
PROMO PLATED STEEL	1993	4	584	82548.7339
PROMO PLATED STEEL	1994	1	610	85676.0468
PROMO PLATED STEEL	1994	2	615	88142.053
PROMO PLATED STEEL	1994	3	569	82947.9763
PROMO PLATED STEEL	1994	4	645	81264.3958
PROMO PLATED STEEL	1995	1	561	85709.1611
PROMO PLATED STEEL	1995	2	597	83907.6166
PROMO PLATED STEEL	1995	3	611	83389.094
PROMO PLATED STEEL	1995	4	598	84845.0763
PROMO PLATED STEEL	1996	1	558	86903.9784
PROMO PLATED STEEL	1996	2	574	88293.0865
PROMO PLATED STEEL	1996	3	642	83176.2701
PROMO PLATED STEEL	1996	4	600	83935.1123
PROMO PLATED STEEL	1997	1	614	85114.8376
PROMO PLATED STEEL	1997	2	584	85501.1055
PROMO PLATED STEEL	1997	3	595	86838.8358
PROMO PLATED STEEL	1997	4	583	83009.3033
PROMO PLATED STEEL	1998	1	619	84390.2348
PROMO PLATED STEEL	1998	2	579	86493.8877
PROMO PLATED STEEL	1998	3	223	78682.7752
PROMO PLATED TIN	1992	1	608	80147.9346
PROMO PLATED TIN	1992	2	587	85165.173
PROMO PLATED TIN	1992	3	680	83967.022
PROMO PLATED TIN	1992	4	592	86079.8481
PROMO PLATED TIN	1993	1	597	80373.2078
PROMO PLATED TIN	1993	2	634	86880.5752
PROMO PLATED TIN	1993	3	608	86000.1761
PROMO PLATED TIN	1993	4	617	85274.4737
PROMO PLATED TIN	1994	1	602	83537.8166
PROMO PLATED TIN	1994	2	649	85752.5366
PROMO PLATED TIN	1994	3	663	85588.7796
PROMO PLATED TIN	1994	4	627	84142.5891
PROMO PLATED TIN	1995	1	608	78621.2852
PROMO PLATED TIN	1995	2	619	84350.1695
PROMO PLATED TIN	1995	3	662	81890.0294
PROMO PLATED TIN	1995	4	597	86478.9846
PROMO PLATED TIN	1996	1	614	83654.9325
PROMO PLATED TIN	1996	2	543	84247.7215
PROMO PLATED TIN	1996	3	641	84595.6029
PROMO PLATED TIN	1996	4	622	80488.0204
PROMO PLATED TIN	1997	1	631	86874.3787
PROMO PLATED TIN	1997	2	597	85543.5769
PROMO PLATED TIN	1997	3	608	87655.4982
PROMO PLATED TIN	1997	4	663	86312.3052
PROMO PLATED TIN	1998	1	585	83229.5005
PROMO PLATED TIN	1998	2	605	86919.9955
PROMO PLATED TIN	1998	3	244	83679.1516
PROMO POLISHED BRASS	1992	1	645	84178.6139
PROMO POLISHED BRASS	1992	2	635	84311.2598
PROMO POLISHED BRASS	1992	3	630	85258.2132
PROMO POLISHED BRASS	1992	4	557	85301.9897
PROMO POLISHED BRASS	1993	1	566	81362.3369
PROMO POLISHED BRASS	1993	2	621	86641.0051
PROMO POLISHED BRASS	1993	3	571	81587.8708
PROMO POLISHED BRASS	1993	4	620	85063.2689
PROMO POLISHED BRASS	1994	1	604	84346.0153
PROMO POLISHED BRASS	1994	2	594	85574.209
PROMO POLISHED BRASS	1994	3	591	85486.9834
PROMO POLISHED BRASS	1994	4	632	85227.8237
PROMO POLISHED BRASS	1995	1	599	85692.9283
PROMO POLISHED BRASS	1995	2	614	85111.1801
PROMO POLISHED BRASS	1995	3	651	82425.1913
PROMO POLISHED BRASS	1995	4	604	79173.1091
PROMO POLISHED BRASS	1996	1	588	83570.4972
PROMO POLISHED BRASS	1996	2	582	85779.5081
PROMO POLISHED BRASS	1996	3	636	79798.2836
PROMO POLISHED BRASS	1996	4	577	81281.4122
PROMO POLISHED BRASS	1997	1	598	81530.0761
PROMO POLISHED BRASS	1997	2	640	82256.0982
PROMO POLISHED BRASS	1997	3	651	83392.3399
PROMO POLISHED BRASS	1997	4	609	83495.1408
PROMO POLISHED BRASS	1998	1	606	82884.6653
PROMO POLISHED BRASS	1998	2	605	83600.93
PROMO POLISHED BRASS	1998	3	226	83341.6553
PROMO POLISHED COPPER	1992	1	587	80324.0957
PROMO POLISHED COPPER	1992	2	641	83884.318
PROMO POLISHED COPPER	1992	3	587	85139.3187
PROMO POLISHED COPPER	1992	4	621	83539.9349
PROMO POLISHED COPPER	1993	1	654	84826.0916
PROMO POLISHED COPPER	1993	2	584	83744.8242
PROMO POLISHED COPPER	1993	3	606	82350.9218
PROMO POLISHED COPPER	1993	4	579	83575.4274
PROMO POLISHED COPPER	1994	1	585	82856.7974
PROMO POLISHED COPPER	1994	2	609	77861.5252
PROMO POLISHED COPPER	1994	3	592	81224.4145
PROMO POLISHED COPPER	1994	4	619	86418.9244
PROMO POLISHED COPPER	1995	1	591	83951.0058
PROMO POLISHED COPPER	1995	2	655	83925.1742
PROMO POLISHED COPPER	1995	3	612	85194.3041
PROMO POLISHED COPPER	1995	4	631	84877.1806
PROMO POLISHED COPPER	1996	1	594	81867.0442
PROMO POLISHED COPPER	1996	2	593	83781.6972
PROMO POLISHED COPPER	1996	3	622	82945.6194
PROMO POLISHED COPPER	1996	4	577	81976.2448
PROMO POLISHED COPPER	1997	1	547	83658.5172
PROMO POLISHED COPPER	1997	2	644	81518.4507
PROMO POLISHED COPPER	1997	3	656	82309.2544
PROMO POLISHED COPPER	1997	4	616	85190.0151
PROMO POLISHED COPPER	1998	1	576	83093.9256
PROMO POLISHED COPPER	1998	2	628	84074.0772
PROMO POLISHED COPPER	1998	3	231	82774.105
PROMO POLISHED NICKEL	1992	1	604	82348.7366
PROMO POLISHED NICKEL	1992	2	599	79460.332
PROMO POLISHED NICKEL	1992	3	624	83300.2687
PROMO POLISHED NICKEL	1992	4	609	83286.4481
PROMO POLISHED NICKEL	1993	1	568	82638.5754
PROMO POLISHED NICKEL	1993	2	590	87962.4905
PROMO POLISHED NICKEL	1993	3	626	83988.1496
PROMO POLISHED NICKEL	1993	4	634	83520.6827
PROMO POLISHED NICKEL	1994	1	598	85056.3201
PROMO POLISHED NICKEL	1994	2	602	82345.935
PROMO POLISHED NICKEL	1994	3	567	84337.4419
PROMO POLISHED NICKEL	1994	4	641	80043.7241
PROMO POLISHED NICKEL	1995	1	613	85499.0555
PROMO POLISHED NICKEL	1995	2	641	84606.8278
PROMO POLISHED NICKEL	1995	3	631	83293.3444
PROMO POLISHED NICKEL	1995	4	614	82557.2294
PROMO POLISHED NICKEL	1996	1	615	87659.7807
PROMO POLISHED NICKEL	1996	2	620	84915.0059
PROMO POLISHED NICKEL	1996	3	611	84913.4034
PROMO POLISHED NICKEL	1996	4	575	81158.6524
PROMO POLISHED NICKEL	1997	1	607	84002.2192
PROMO POLISHED NICKEL	1997	2	627	84814.9832
PROMO POLISHED NICKEL	1997	3	623	81654.5646
PROMO POLISHED NICKEL	1997	4	609	84046.701
PROMO POLISHED NICKEL	1998	1	595	82438.8463
PROMO POLISHED NICKEL	1998	2	571	85497.4102
PROMO POLISHED NICKEL	1998	3	218	89236.0792
PROMO POLISHED STEEL	1992	1	677	85090.3794
PROMO POLISHED STEEL	1992	2	621	83012.0574
PROMO POLISHED STEEL	1992	3	615	84863.905
PROMO POLISHED STEEL	1992	4	644	83434.6066
PROMO POLISHED STEEL	1993	1	585	82626.5385
PROMO POLISHED STEEL	1993	2	652	84927.9964
PROMO POLISHED STEEL	1993	3	631	81198.3704
PROMO POLISHED STEEL	1993	4	567	81546.6196
PROMO POLISHED STEEL	1994	1	586	85719.7461
PROMO POLISHED STEEL	1994	2	645	83099.2801
PROMO POLISHED STEEL	1994	3	614	80495.7752
PROMO POLISHED STEEL	1994	4	616	82369.4982
PROMO POLISHED STEEL	1995	1	562	83498.4567
PROMO POLISHED STEEL	1995	2	567	83328.8971
PROMO POLISHED STEEL	1995	3	584	83374.1448
PROMO POLISHED STEEL	1995	4	535	80121.3842
PROMO POLISHED STEEL	1996	1	587	84394.8213
PROMO POLISHED STEEL	1996	2	612	80738.1028
PROMO POLISHED STEEL	1996	3	574	84620.0062
PROMO POLISHED STEEL	1996	4	627	83022.1511
PROMO POLISHED STEEL	1997	1	568	85039.0838
PROMO POLISHED STEEL	1997	2	570	85415.1331
PROMO POLISHED STEEL	1997	3	596	84694.844
PROMO POLISHED STEEL	1997	4	638	84194.4627
PROMO POLISHED STEEL	1998	1	545	86851.1032
PROMO POLISHED STEEL	1998	2	618	86288.9866
PROMO POLISHED STEEL	1998	3	227	82598.0845
PROMO POLISHED TIN	1992	1	594	82508.8414
PROMO POLISHED TIN	1992	2	662	81579.1665
PROMO POLISHED TIN	1992	3	585	86132.8121
PROMO POLISHED TIN	1992	4	624	86163.9696
PROMO POLISHED TIN	1993	1	657	85707.1655
PROMO POLISHED TIN	1993	2	588	86108.2373
PROMO POLISHED TIN	1993	3	637	81248.151
PROMO POLISHED TIN	1993	4	569	84687.8183
PROMO POLISHED TIN	1994	1	615	85134.0743
PROMO POLISHED TIN	1994	2	645	83172.9364
PROMO POLISHED TIN	1994	3	589	79831.3509
PROMO POLISHED TIN	1994	4	571	82217.5173
PROMO POLISHED TIN	1995	1	604	85165.486
PROMO POLISHED TIN	1995	2	642	83133.0075
PROMO POLISHED TIN	1995	3	636	82864.5091
PROMO POLISHED TIN	1995	4	604	86054.7977
PROMO POLISHED TIN	1996	1	599	81836.0192
PROMO POLISHED TIN	1996	2	584	85380.7224
PROMO POLISHED TIN	1996	3	662	84406.7238
PROMO POLISHED TIN	1996	4	597	80570.5359
PROMO POLISHED TIN	1997	1	650	81233.7038
PROMO POLISHED TIN	1997	2	593	80812.2709
PROMO POLISHED TIN	1997	3	602	83338.4134
PROMO POLISHED TIN	1997	4	572	89256.4379
PROMO POLISHED TIN	1998	1	585	82876.2051
PROMO POLISHED TIN	1998	2	607	84698.1172
PROMO POLISHED TIN	1998	3	213	82775.6711
SMALL ANODIZED BRASS	1992	1	636	82622.0592
SMALL ANODIZED BRASS	1992	2	563	83877.084
SMALL ANODIZED BRASS	1992	3	616	85584.8928
SMALL ANODIZED BRASS	1992	4	644	82514.1645
SMALL ANODIZED BRASS	1993	1	589	85888.5554
SMALL ANODIZED BRASS	1993	2	598	82196.0672
SMALL ANODIZED BRASS	1993	3	631	84051.5736
SMALL ANODIZED BRASS	1993	4	589	85889.4248
SMALL ANODIZED BRASS	1994	1	611	86594.2581
SMALL ANODIZED BRASS	1994	2	621	82041.09
SMALL ANODIZED BRASS	1994	3	593	87025.3007
SMALL ANODIZED BRASS	1994	4	569	88406.0599
SMALL ANODIZED BRASS	1995	1	592	81243.5126
SMALL ANODIZED BRASS	1995	2	568	82912.3679
SMALL ANODIZED BRASS	1995	3	616	80416.7551
SMALL ANODIZED BRASS	1995	4	610	82603.5667
SMALL ANODIZED BRASS	1996	1	589	84222.3017
SMALL ANODIZED BRASS	1996	2	594	84026.7831
SMALL ANODIZED BRASS	1996	3	638	82881.7864
SMALL ANODIZED BRASS	1996	4	626	85142.0803
SMALL ANODIZED BRASS	1997	1	561	83616.3845
SMALL ANODIZED BRASS	1997	2	594	85506.2846
SMALL ANODIZED BRASS	1997	3	629	83938.9239
SMALL ANODIZED BRASS	1997	4	574	83947.6444
SMALL ANODIZED BRASS	1998	1	561	78755.1031
SMALL ANODIZED BRASS	1998	2	598	84060.9444
SMALL ANODIZED BRASS	1998	3	234	80649.1048
SMALL ANODIZED COPPER	1992	1	645	81061.0105
SMALL ANODIZED COPPER	1992	2	596	81716.8957
SMALL ANODIZED COPPER	1992	3	614	81638.8468
SMALL ANODIZED COPPER	1992	4	646	80357.7003
SMALL ANODIZED COPPER	1993	1	589	85048.8854
SMALL ANODIZED COPPER	1993	2	599	82918.1223
SMALL ANODIZED COPPER	1993	3	611	81369.5258
SMALL ANODIZED COPPER	1993	4	619	84158.8612
SMALL ANODIZED COPPER	1994	1	619	83617.9717
SMALL ANODIZED COPPER	1994	2	606	89143.9837
SMALL ANODIZED COPPER	1994	3	644	79584.7289
SMALL ANODIZED COPPER	1994	4	645	83991.3266
SMALL ANODIZED COPPER	1995	1	600	86265.7568
SMALL ANODIZED COPPER	1995	2	630	89113.4856
SMALL ANODIZED COPPER	1995	3	646	83803.7539
SMALL ANODIZED COPPER	1995	4	609	86310.3916
SMALL ANODIZED COPPER	1996	1	602	83425.4037
SMALL ANODIZED COPPER	1996	2	611	80225.4909
SMALL ANODIZED COPPER	1996	3	664	81560.4086
SMALL ANODIZED COPPER	1996	4	594	83581.5805
SMALL ANODIZED COPPER	1997	1	613	83136.2339
SMALL ANODIZED COPPER	1997	2	636	85293.6506
SMALL ANODIZED COPPER	1997	3	622	83225.7836
SMALL ANODIZED COPPER	1997	4	571	83622.5192
SMALL ANODIZED COPPER	1998	1	592	82552.1842
SMALL ANODIZED COPPER	1998	2	575	87867.0881
SMALL ANODIZED COPPER	1998	3	208	74471.4695
SMALL ANODIZED NICKEL	1992	1	599	82675.5143
SMALL ANODIZED NICKEL	1992	2	554	81222.5792
SMALL ANODIZED NICKEL	1992	3	604	84065.16
SMALL ANODIZED NICKEL	1992	4	590	77809.2777
SMALL ANODIZED NICKEL	1993	1	619	86855.3846
SMALL ANODIZED NICKEL	1993	2	577	82525.9406
SMALL ANODIZED NICKEL	1993	3	598	84313.3215
SMALL ANODIZED NICKEL	1993	4	578	85597.524
SMALL ANODIZED NICKEL	1994	1	650	81704.7575
SMALL ANODIZED NICKEL	1994	2	596	85020.481
SMALL ANODIZED NICKEL	1994	3	565	83256.019
SMALL ANODIZED NICKEL	1994	4	572	87036.3144
SMALL ANODIZED NICKEL	1995	1	578	81751.4514
SMALL ANODIZED NICKEL	1995	2	605	85286.3011
SMALL ANODIZED NICKEL	1995	3	657	85110.3123
SMALL ANODIZED NICKEL	1995	4	571	83437.5116
SMALL ANODIZED NICKEL	1996	1	580	82420.5549
SMALL ANODIZED NICKEL	1996	2	583	81098.4398
SMALL ANODIZED NICKEL	1996	3	584	83418.6398
SMALL ANODIZED NICKEL	1996	4	569	84362.9743
SMALL ANODIZED NICKEL	1997	1	574	86017.1201
SMALL ANODIZED NICKEL	1997	2	621	83320.7583
SMALL ANODIZED NICKEL	1997	3	585	81458.4991
SMALL ANODIZED NICKEL	1997	4	603	83120.9941
SMALL ANODIZED NICKEL	1998	1	593	80935.3112
SMALL ANODIZED NICKEL	1998	2	547	81908.9811
SMALL ANODIZED NICKEL	1998	3	207	79331.1469
SMALL ANODIZED STEEL	1992	1	608	85308.9637
SMALL ANODIZED STEEL	1992	2	589	86272.4786
SMALL ANODIZED STEEL	1992	3	633	81267.6856
SMALL ANODIZED STEEL	1992	4	571	86644.3245
SMALL ANODIZED STEEL	1993	1	659	84904.1682
SMALL ANODIZED STEEL	1993	2	580	86126.8964
SMALL ANODIZED STEEL	1993	3	607	85621.357
SMALL ANODIZED STEEL	1993	4	603	80509.7699
SMALL ANODIZED STEEL	1994	1	622	81605.5737
SMALL ANODIZED STEEL	1994	2	611	83426.5079
SMALL ANODIZED STEEL	1994	3	591	80187.4127
SMALL ANODIZED STEEL	1994	4	643	79135.1991
SMALL ANODIZED STEEL	1995	1	567	83622.6999
SMALL ANODIZED STEEL	1995	2	603	83198.1101
SMALL ANODIZED STEEL	1995	3	630	81747.9422
SMALL ANODIZED STEEL	1995	4	603	80664.3045
SMALL ANODIZED STEEL	1996	1	604	83950.9804
SMALL ANODIZED STEEL	1996	2	618	85579.3736
SMALL ANODIZED STEEL	1996	3	611	83406.9767
SMALL ANODIZED STEEL	1996	4	631	84943.0418
SMALL ANODIZED STEEL	1997	1	613	84328.889
SMALL ANODIZED STEEL	1997	2	576	82261.1149
SMALL ANODIZED STEEL	1997	3	611	83981.6337
SMALL ANODIZED STEEL	1997	4	608	78942.3187
SMALL ANODIZED STEEL	1998	1	601	82002.204
SMALL ANODIZED STEEL	1998	2	607	80685.3229
SMALL ANODIZED STEEL	1998	3	254	83011.6389
SMALL ANODIZED TIN	1992	1	591	77156.1075
SMALL ANODIZED TIN	1992	2	615	82030.4804
SMALL ANODIZED TIN	1992	3	626	81548.4294
SMALL ANODIZED TIN	1992	4	626	85381.5939
SMALL ANODIZED TIN	1993	1	621	84471.4139
SMALL ANODIZED TIN	1993	2	578	84967.7556
SMALL ANODIZED TIN	1993	3	643	84887.9423
SMALL ANODIZED TIN	1993	4	578	82976.9843
SMALL ANODIZED TIN	1994	1	630	85420.5459
SMALL ANODIZED TIN	1994	2	629	83082.5474
SMALL ANODIZED TIN	1994	3	587	83632.6948
SMALL ANODIZED TIN	1994	4	634	83213.7019
SMALL ANODIZED TIN	1995	1	601	81015.9917
SMALL ANODIZED TIN	1995	2	635	84515.0136
SMALL ANODIZED TIN	1995	3	627	85478.1369
SMALL ANODIZED TIN	1995	4	613	83225.3937
SMALL ANODIZED TIN	1996	1	616	82904.9706
SMALL ANODIZED TIN	1996	2	563	82162.4189
SMALL ANODIZED TIN	1996	3	609	83851.2185
SMALL ANODIZED TIN	1996	4	636	83689.8677
SMALL ANODIZED TIN	1997	1	614	85083.5694
SMALL ANODIZED TIN	1997	2	621	82737.0016
SMALL ANODIZED TIN	1997	3	671	85304.2373
SMALL ANODIZED TIN	1997	4	622	82478.0442
SMALL ANODIZED TIN	1998	1	594	85303.9344
SMALL ANODIZED TIN	1998	2	571	80703.1653
SMALL ANODIZED TIN	1998	3	214	82753.4932
SMALL BRUSHED BRASS	1992	1	609	85764.5555
SMALL BRUSHED BRASS	1992	2	558	79421.9406
SMALL BRUSHED BRASS	1992	3	631	84556.3797
SMALL BRUSHED BRASS	1992	4	607	82888.3105
SMALL BRUSHED BRASS	1993	1	644	84414.2763
SMALL BRUSHED BRASS	1993	2	623	87980.9615
SMALL BRUSHED BRASS	1993	3	622	86853.4763
SMALL BRUSHED BRASS	1993	4	585	81296.953
SMALL BRUSHED BRASS	1994	1	601	81544.9702
SMALL BRUSHED BRASS	1994	2	607	82804.21
SMALL BRUSHED BRASS	1994	3	625	82201.2448
SMALL BRUSHED BRASS	1994	4	618	83127.5354
SMALL BRUSHED BRASS	1995	1	584	86221.8301
SMALL BRUSHED BRASS	1995	2	603	82961.0875
SMALL BRUSHED BRASS	1995	3	628	81784.8396
SMALL BRUSHED BRASS	1995	4	602	86682.1287
SMALL BRUSHED BRASS	1996	1	620	84914.4327
SMALL BRUSHED BRASS	1996	2	596	84613.4211
SMALL BRUSHED BRASS	1996	3	630	81142.9936
SMALL BRUSHED BRASS	1996	4	629	84003.5033
SMALL BRUSHED BRASS	1997	1	631	84333.2813
SMALL BRUSHED BRASS	1997	2	641	83931.4733
SMALL BRUSHED BRASS	1997	3	617	81492.5459
SMALL BRUSHED BRASS	1997	4	632	84851.7444
SMALL BRUSHED BRASS	1998	1	617	81585.8585
SMALL BRUSHED BRASS	1998	2	608	85272.8623
SMALL BRUSHED BRASS	1998	3	243	83111.8295
SMALL BRUSHED COPPER	1992	1	630	85402.125
SMALL BRUSHED COPPER	1992	2	574	80003.0786
SMALL BRUSHED COPPER	1992	3	641	84251.5352
SMALL BRUSHED COPPER	1992	4	587	87597.8885
SMALL BRUSHED COPPER	1993	1	576	79384.9022
SMALL BRUSHED COPPER	1993	2	559	85514.5014
SMALL BRUSHED COPPER	1993	3	639	82144.3366
SMALL BRUSHED COPPER	1993	4	594	83303.2115
SMALL BRUSHED COPPER	1994	1	636	81075.1629
SMALL BRUSHED COPPER	1994	2	636	83952.6651
SMALL BRUSHED COPPER	1994	3	591	84217.0877
SMALL BRUSHED COPPER	1994	4	604	83810.25
SMALL BRUSHED COPPER	1995	1	586	89797.4645
SMALL BRUSHED COPPER	1995	2	559	84986.1532
SMALL BRUSHED COPPER	1995	3	637	80661.0242
SMALL BRUSHED COPPER	1995	4	623	80961.8329
SMALL BRUSHED COPPER	1996	1	595	82590.7151
SMALL BRUSHED COPPER	1996	2	566	84040.7508
SMALL BRUSHED COPPER	1996	3	597	80197.1931
SMALL BRUSHED COPPER	1996	4	581	83783.8557
SMALL BRUSHED COPPER	1997	1	576	84849.4554
SMALL BRUSHED COPPER	1997	2	588	86779.3982
SMALL BRUSHED COPPER	1997	3	638	83894.9173
SMALL BRUSHED COPPER	1997	4	633	81501.986
SMALL BRUSHED COPPER	1998	1	622	85655.3744
SMALL BRUSHED COPPER	1998	2	570	86005.8466
SMALL BRUSHED COPPER	1998	3	214	85245.1673
SMALL BRUSHED NICKEL	1992	1	564	80104.7483
SMALL BRUSHED NICKEL	1992	2	633	82463.1694
SMALL BRUSHED NICKEL	1992	3	631	88162.0718
SMALL BRUSHED NICKEL	1992	4	638	81286.6176
SMALL BRUSHED NICKEL	1993	1	609	83398.4172
SMALL BRUSHED NICKEL	1993	2	577	79705.0113
SMALL BRUSHED NICKEL	1993	3	605	82389.7532
SMALL BRUSHED NICKEL	1993	4	593	82345.662
SMALL BRUSHED NICKEL	1994	1	627	81807.5834
SMALL BRUSHED NICKEL	1994	2	656	82200.1209
SMALL BRUSHED NICKEL	1994	3	607	83796.1763
SMALL BRUSHED NICKEL	1994	4	642	82253.1519
SMALL BRUSHED NICKEL	1995	1	604	81554.2745
SMALL BRUSHED NICKEL	1995	2	613	83164.6696
SMALL BRUSHED NICKEL	1995	3	663	82491.6008
SMALL BRUSHED NICKEL	1995	4	575	83809.1687
SMALL BRUSHED NICKEL	1996	1	581	83704.129
SMALL BRUSHED NICKEL	1996	2	591	85249.8981
SMALL BRUSHED NICKEL	1996	3	619	82851.5188
SMALL BRUSHED NICKEL	1996	4	589	84837.5627
SMALL BRUSHED NICKEL	1997	1	636	85404.4145
SMALL BRUSHED NICKEL	1997	2	581	84604.807
SMALL BRUSHED NICKEL	1997	3	606	83818.9562
SMALL BRUSHED NICKEL	1997	4	611	81387.7784
SMALL BRUSHED NICKEL	1998	1	628	83171.0851
SMALL BRUSHED NICKEL	1998	2	618	82537.6175
SMALL BRUSHED NICKEL	1998	3	240	84964.4765
SMALL BRUSHED STEEL	1992	1	590	82997.0368
SMALL BRUSHED STEEL	1992	2	624	81213.9321
SMALL BRUSHED STEEL	1992	3	596	82311.9204
SMALL BRUSHED STEEL	1992	4	600	82588.533
SMALL BRUSHED STEEL	1993	1	582	81086.4091
SMALL BRUSHED STEEL	1993	2	587	79679.8849
SMALL BRUSHED STEEL	1993	3	580	83281.0843
SMALL BRUSHED STEEL	1993	4	634	84226.7742
SMALL BRUSHED STEEL	1994	1	608	82406.6656
SMALL BRUSHED STEEL	1994	2	624	84382.749
SMALL BRUSHED STEEL	1994	3	616	83097.6371
SMALL BRUSHED STEEL	1994	4	550	85937.3055
SMALL BRUSHED STEEL	1995	1	558	81672.5367
SMALL BRUSHED STEEL	1995	2	639	82354.7435
SMALL BRUSHED STEEL	1995	3	590	82326.2752
SMALL BRUSHED STEEL	1995	4	623	83923.1852
SMALL BRUSHED STEEL	1996	1	577	85529.5731
SMALL BRUSHED STEEL	1996	2	563	86803.8547
SMALL BRUSHED STEEL	1996	3	643	82818.7588
SMALL BRUSHED STEEL	1996	4	599	82818.2854
SMALL BRUSHED STEEL	1997	1	579	82075.6799
SMALL BRUSHED STEEL	1997	2	618	81870.2159
SMALL BRUSHED STEEL	1997	3	583	85727.0436
SMALL BRUSHED STEEL	1997	4	598	82980.7827
SMALL BRUSHED STEEL	1998	1	570	78128.4457
SMALL BRUSHED STEEL	1998	2	611	85694.1274
SMALL BRUSHED STEEL	1998	3	247	88546.4741
SMALL BRUSHED TIN	1992	1	640	83763.7004
SMALL BRUSHED TIN	1992	2	652	83120.1085
SMALL BRUSHED TIN	1992	3	602	85198.0785
SMALL BRUSHED TIN	1992	4	625	84393.9648
SMALL BRUSHED TIN	1993	1	619	80866.8286
SMALL BRUSHED TIN	1993	2	632	80491.2856
SMALL BRUSHED TIN	1993	3	602	84434.4484
SMALL BRUSHED TIN	1993	4	638	83662.5223
SMALL BRUSHED TIN	1994	1	600	84188.3035
SMALL BRUSHED TIN	1994	2	615	84656.0146
SMALL BRUSHED TIN	1994	3	630	84372.7715
SMALL BRUSHED TIN	1994	4	603	82793.3071
SMALL BRUSHED TIN	1995	1	598	81650.3846
SMALL BRUSHED TIN	1995	2	625	84276.9971
SMALL BRUSHED TIN	1995	3	600	82857.7248
SMALL BRUSHED TIN	1995	4	609	79858.4811
SMALL BRUSHED TIN	1996	1	600	87040.4969
SMALL BRUSHED TIN	1996	2	554	84270.3785
SMALL BRUSHED TIN	1996	3	677	85561.246
